game_id,date,player_id,player_name,player_team,against,starter,min,pts
202212213.0,2022-12-21,1370.0,Jordan Poole,GSW,BKN,1.0,26.18333333333333,13.0
202212213.0,2022-12-21,1168.0,Draymond Green,GSW,BKN,1.0,23.266666666666666,2.0
202212213.0,2022-12-21,1283.0,Kevon Looney,GSW,BKN,1.0,16.916666666666668,6.0
202212213.0,2022-12-21,1268.0,Anthony Lamb,GSW,BKN,0.0,29.03333333333333,6.0
202212213.0,2022-12-21,1499.0,James Wiseman,GSW,BKN,0.0,27.8,30.0
202212213.0,2022-12-21,1230.0,Ty Jerome,GSW,BKN,0.0,26.35,14.0
202212213.0,2022-12-21,1021.0,Patrick Baldwin Jr.,GSW,BKN,0.0,23.3,17.0
202212213.0,2022-12-21,1401.0,Ryan Rollins,GSW,BKN,0.0,5.9833333333333325,4.0
202212213.0,2022-12-21,1129.0,Kevin Durant,BKN,GSW,0.0,29.1,23.0
202212213.0,2022-12-21,1351.0,Royce O'Neale,BKN,GSW,0.0,26.83333333333333,14.0
202212213.0,2022-12-21,1090.0,Nic Claxton,BKN,GSW,0.0,25.5,10.0
202212213.0,2022-12-21,1187.0,Joe Harris,BKN,GSW,0.0,18.85,11.0
202212213.0,2022-12-21,1420.0,Ben Simmons,BKN,GSW,0.0,18.633333333333333,10.0
202212213.0,2022-12-21,1436.0,Edmond Sumner,BKN,GSW,0.0,26.566666666666666,16.0
202212213.0,2022-12-21,1471.0,T.J. Warren,BKN,GSW,0.0,21.68333333333333,12.0
202212213.0,2022-12-21,1475.0,Yuta Watanabe,BKN,GSW,0.0,19.58333333333333,8.0
202212213.0,2022-12-21,1101.0,Seth Curry,BKN,GSW,0.0,18.55,12.0
202212213.0,2022-12-21,1317.0,Patty Mills,BKN,GSW,0.0,12.866666666666667,13.0
202212213.0,2022-12-21,1329.0,Markieff Morris,BKN,GSW,0.0,12.866666666666667,9.0
202212213.0,2022-12-21,1444.0,Cam Thomas,BKN,GSW,0.0,8.966666666666667,5.0
202212214.0,2022-12-21,1010.0,Giannis Antetokounmpo,MIL,CLE,1.0,39.6,45.0
202212214.0,2022-12-21,1205.0,Jrue Holiday,MIL,CLE,1.0,37.03333333333333,9.0
202212214.0,2022-12-21,1006.0,Grayson Allen,MIL,CLE,1.0,34.016666666666666,6.0
202212214.0,2022-12-21,1284.0,Brook Lopez,MIL,CLE,1.0,27.7,14.0
202212214.0,2022-12-21,1039.0,MarJon Beauchamp,MIL,CLE,1.0,20.2,11.0
202212214.0,2022-12-21,1080.0,Jevon Carter,MIL,CLE,0.0,22.466666666666665,6.0
